Ano;Mês;Município;Município do Porto de Saída;Aparelho de Pesca;Nível Taxonômico;Pescado;Tipo de Pesca;kg no Período;nº de descargas do período;nº de Unidades Produtivas;valor estimado no período
2020;8;Paranaguá;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;Artesanal;977.50;10;4;R$ 7622.00
2020;8;Paranaguá;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Robalo-flecha;Artesanal;81.00;2;2;R$ 1782.00
2020;8;Paranaguá;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Pescada-foguete;Artesanal;40.00;1;1;R$ 320.00
2020;8;Paranaguá;Guaraqueçaba;espinhel-de-fundo;Peixe Cartilaginoso;Raia-guttata;Artesanal;33.00;1;1;R$ 66.00
2020;8;Paranaguá;Guaraqueçaba;espinhel-de-fundo;Peixe Ósseo;Bagre-amarelo;Artesanal;48.00;2;1;R$ 168.00
2020;8;Paranaguá;Guaraqueçaba;espinhel-de-fundo;Peixe Ósseo;Miraguaia;Artesanal;20.00;1;1;R$ 100.00
2020;8;Paranaguá;Paranaguá;arpão/fisga;Peixe Ósseo;Linguado;Artesanal;21.00;4;1;R$ 420.00
2020;8;Paranaguá;Paranaguá;arpão/fisga;Peixe Ósseo;Robalo-flecha;Artesanal;3.00;1;1;R$ 66.00
2020;8;Paranaguá;Paranaguá;arpão/fisga;Peixe Ósseo;Tainha;Artesanal;2.00;1;1;R$ 14.00
2020;8;Paranaguá;Paranaguá;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;627.00;5;2;R$ 4860.00
2020;8;Paranaguá;Paranaguá;cerco/puçá;Peixe Ósseo;Sardinha-xingó;Artesanal;13000.00;5;1;R$ 3250.00
2020;8;Paranaguá;Paranaguá;emalhe-de-batida;Crustáceo;Camarão-estuarino;Artesanal;1.00;1;1;R$ 25.00
2020;8;Paranaguá;Paranaguá;emalhe-de-batida;Peixe Ósseo;Pescada-branca;Artesanal;12.00;1;1;R$ 120.00
2020;8;Paranaguá;Paranaguá;emalhe-de-batida;Peixe Ósseo;Tainha;Artesanal;87.00;6;3;R$ 649.00
2020;8;Paranaguá;Paranaguá;emalhe-de-fundo;Crustáceo;Camarão-estuarino;Artesanal;2.90;2;1;R$ 72.50
2020;8;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;48.00;4;3;R$ 345.00
2020;8;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Betara;Artesanal;41.00;2;1;R$ 164.00
2020;8;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Bicuda;Artesanal;30.00;1;1;R$ 180.00
2020;8;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;94.00;6;5;R$ 610.00
2020;8;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Galo;Artesanal;9.00;1;1;R$ 90.00
2020;8;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Garoupa;Artesanal;4.00;1;1;R$ 80.00
2020;8;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Linguado;Artesanal;81.80;11;6;R$ 1571.00
2020;8;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Mistura;Artesanal;13.00;4;2;R$ 39.00
2020;8;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Paru;Artesanal;11.00;1;1;R$ 33.00
2020;8;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Pescada-amarela;Artesanal;81.00;9;4;R$ 1635.00
2020;8;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Pescada-banana;Artesanal;2.00;1;1;R$ 12.00
2020;8;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Pescada-branca;Artesanal;63.00;8;4;R$ 582.75
2020;8;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;Artesanal;2.00;1;1;R$ 16.00
2020;8;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Robalo-flecha;Artesanal;23.00;3;1;R$ 575.00
2020;8;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Sororoca;Artesanal;21.00;3;1;R$ 315.00
2020;8;Paranaguá;Paranaguá;espinhéis-diversos;Peixe Ósseo;Bagre-branco;Artesanal;18.00;2;1;R$ 100.00
2020;8;Paranaguá;Paranaguá;espinhel-de-fundo;Peixe Cartilaginoso;Raia-guttata;Artesanal;166.00;6;2;R$ 332.00
2020;8;Paranaguá;Paranaguá;espinhel-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;224.00;7;3;R$ 1178.00
2020;8;Paranaguá;Paranaguá;extrativismo;Molusco;Almeja;Artesanal;8.00;1;1;R$ 50.00
2020;8;Paranaguá;Paranaguá;extrativismo;Molusco;Berbigão;Artesanal;9840.00;10;1;R$ 6888.00
2020;8;Paranaguá;Paranaguá;extrativismo;Molusco;Mexilhão-do-mangue;Artesanal;17.50;1;1;R$ 70.00
2020;8;Paranaguá;Paranaguá;extrativismo;Molusco;Ostra;Artesanal;935.41;13;5;R$ 1307.50
2020;8;Paranaguá;Paranaguá;gerival;Crustáceo;Camarão-estuarino;Artesanal;68.8608;34;7;R$ 2408.00
2020;8;Paranaguá;Paranaguá;;;;Artesanal;0.00;14;5;R$ 0.00
2020;8;Pontal do Paraná;Paranaguá;extrativismo;Molusco;Ostra;Artesanal;24.90;1;1;R$ 150.00
2020;8;Pontal do Paraná;Pontal do Paraná;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;1584.08;22;8;R$ 14684.20
2020;8;Pontal do Paraná;Pontal do Paraná;arrasto-simples;Crustáceo;Camarão-sete-barbas;Artesanal;225.00;8;3;R$ 2883.00
2020;8;Pontal do Paraná;Pontal do Paraná;emalhe-de-batida;Peixe Ósseo;Sororoca;Artesanal;760.00;3;2;R$ 8450.00
2020;8;Pontal do Paraná;Pontal do Paraná;emalhe-de-deriva-superfície;Peixe Ósseo;Sororoca;Artesanal;95.00;1;1;R$ 1425.00
2020;8;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Crustáceo;Camarão-legítimo;Artesanal;52.00;4;3;R$ 1605.00
2020;8;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;Artesanal;37.88;2;2;R$ 378.80
2020;8;Pontal do Paraná;Pontal do Paraná;emalhe-de-superfície;Peixe Ósseo;Pescadas agrupadas;Artesanal;239.00;2;1;R$ 1385.00
2020;9;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Pescada-amarela;Artesanal;1.00;1;1;R$ 20.00
2020;9;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Robalo-peva;Artesanal;12.50;5;2;R$ 302.50
2020;9;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Saguá;Artesanal;3.00;1;1;R$ 30.00
2020;9;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Tainha;Artesanal;3.00;1;1;R$ 36.00
2020;9;Antonina;Antonina;extrativismo;Molusco;Ostra;Artesanal;139.44;4;1;R$ 1008.00
2020;9;Antonina;Antonina;gerival;Crustáceo;Camarão-estuarino;Artesanal;10.0224;3;1;R$ 522.00
2020;9;Antonina;Antonina;puçá;Crustáceo;Siri-azul-danae;Artesanal;44.50;19;3;R$ 1157.30
2020;9;Antonina;Antonina;tarrafa;Peixe Ósseo;Acará;Artesanal;6.50;2;1;R$ 65.00
2020;9;Antonina;Antonina;tarrafa;Peixe Ósseo;Robalo-peva;Artesanal;7.00;2;2;R$ 165.00
2020;9;Antonina;Antonina;tarrafa;Peixe Ósseo;Saguá;Artesanal;7.50;2;1;R$ 75.00
2020;9;Antonina;Antonina;tarrafa;Peixe Ósseo;Tainha;Artesanal;4.70;2;1;R$ 47.00
2020;9;Antonina;Antonina;vara-de-pesca;Peixe Ósseo;Robalo-peva;Artesanal;6.50;2;1;R$ 149.50
2020;9;Guaraqueçaba;Guaraqueçaba;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;7233.00;92;17;R$ 35031.00
2020;9;Guaraqueçaba;Guaraqueçaba;arrasto-simples;Crustáceo;Camarão-sete-barbas;Artesanal;90.00;2;1;R$ 675.00
2020;9;Guaraqueçaba;Guaraqueçaba;cerco/puçá;Peixe Ósseo;Sardinha-xingó;Artesanal;800.00;1;1;R$ 240.00
2020;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-batida;Peixe Ósseo;Oveva;Artesanal;7.00;1;1;R$ 0.00
2020;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-batida;Peixe Ósseo;Parati;Artesanal;39.00;3;1;R$ 160.00
2020;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-batida;Peixe Ósseo;Pescada-foguete;Artesanal;3.00;1;1;R$ 0.00
2020;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-batida;Peixe Ósseo;Tainha;Artesanal;127.00;7;4;R$ 1270.00
2020;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;88.00;8;3;R$ 404.00
2020;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Linguado;Artesanal;5.00;1;1;R$ 125.00
2020;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Miraguaia;Artesanal;9.00;1;1;R$ 45.00
2020;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Mistura;Artesanal;29.00;3;3;R$ 160.00
2020;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-amarela;Artesanal;100.00;6;3;R$ 2150.00
2020;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-branca;Artesanal;52.00;4;3;R$ 507.00
2020;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;Artesanal;59.00;2;1;R$ 590.00
2020;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Robalo-flecha;Artesanal;15.00;1;1;R$ 225.00
2020;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Sargo;Artesanal;13.00;2;1;R$ 65.00
2020;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Guaivira;Artesanal;4.00;1;1;R$ 0.00
2020;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Parati;Artesanal;8.00;1;1;R$ 0.00
2020;9;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Robalo-peva;Artesanal;9.50;3;2;R$ 145.00
2020;9;Guaraqueçaba;Guaraqueçaba;espinhel-de-fundo;Peixe Ósseo;Bagre;Artesanal;47.00;4;2;R$ 235.00
2020;9;Guaraqueçaba;Guaraqueçaba;espinhel-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;14.00;1;1;R$ 70.00
2020;9;Guaraqueçaba;Guaraqueçaba;espinhel-de-fundo;Peixe Ósseo;Miraguaia;Artesanal;22.00;1;1;R$ 143.00
2020;9;Guaraqueçaba;Guaraqueçaba;extrativismo;Molusco;Mexilhão-do-mangue;Artesanal;7.00;1;1;R$ 70.00
2020;9;Guaraqueçaba;Guaraqueçaba;extrativismo;Molusco;Ostra;Artesanal;1397.305;17;12;R$ 575.00
2020;9;Guaraqueçaba;Guaraqueçaba;gaiola;Crustáceo;Siri-azul;Artesanal;17.20;2;1;R$ 270.00
2020;9;Guaraqueçaba;Guaraqueçaba;gaiola;Crustáceo;Siri-azul-danae;Artesanal;54.06;9;5;R$ 510.00
2020;9;Guaraqueçaba;Guaraqueçaba;gaiola;Peixe Ósseo;Baiacú;Artesanal;31.50;7;5;R$ 305.50
2020;9;Guaraqueçaba;Guaraqueçaba;gerival;Crustáceo;Camarão-estuarino;Artesanal;16.752;12;8;R$ 435.50
2020;9;Guaraqueçaba;Guaraqueçaba;tarrafa;Peixe Ósseo;Parati;Artesanal;15.00;3;1;R$ 0.00
2020;9;Guaraqueçaba;Guaraqueçaba;tarrafa;Peixe Ósseo;Robalo;Artesanal;1.00;1;1;R$ 0.00
2020;9;Guaraqueçaba;Guaraqueçaba;tarrafa;Peixe Ósseo;Saguá;Artesanal;1.00;1;1;R$ 0.00
2020;9;Guaraqueçaba;Guaraqueçaba;vara-de-pesca;Peixe Ósseo;Baiacú;Artesanal;13.00;3;2;R$ 132.00
2020;9;Guaraqueçaba;Guaraqueçaba;vara-de-pesca;Peixe Ósseo;Nundiá;Artesanal;8.00;1;1;R$ 48.00
2020;9;Guaraqueçaba;Guaraqueçaba;;;;Artesanal;0.00;9;3;R$ 0.00
2020;9;Guaratuba;Guaratuba;arrasto-duplo;Crustáceo;Camarão-legítimo;Artesanal;556.20;34;17;R$ 20058.00
2020;9;Guaratuba;Guaratuba;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;58932.00;51;24;R$ 442606.00
2020;9;Guaratuba;Guaratuba;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Industrial;4000.00;1;1;R$ 36000.00
2020;9;Guaratuba;Guaratuba;arrasto-duplo;Peixe Ósseo;Abrótea;Artesanal;31.00;1;1;R$ 1240.00
2020;9;Guaratuba;Guaratuba;arrasto-duplo;Peixe Ósseo;Mistura;Artesanal;889.00;14;10;R$ 1383.50
2020;9;Guaratuba;Guaratuba;arrasto-simples;Crustáceo;Camarão-legítimo;Artesanal;27.00;8;3;R$ 675.00
2020;9;Guaratuba;Guaratuba;arrasto-simples;Crustáceo;Camarão-sete-barbas;Artesanal;110.00;8;3;R$ 880.00
2020;9;Guaratuba;Guaratuba;arrasto-simples;Peixe Ósseo;Espada;Artesanal;1700.00;1;1;R$ 3400.00
2020;9;Guaratuba;Guaratuba;covo-pitú;Crustáceo;Pitú-de-iguape;Artesanal;7.275;31;2;R$ 2565.00
2020;9;Guaratuba;Guaratuba;covos-diversos;Peixe Ósseo;Cascudo;Artesanal;34.00;3;1;R$ 408.00
2020;9;Guaratuba;Guaratuba;covos-diversos;Peixe Ósseo;Lambari;Artesanal;2.00;1;1;R$ 120.00
2020;9;Guaratuba;Guaratuba;emalhe-de-fundo;Peixe Ósseo;Caratinga;Artesanal;161.00;8;2;R$ 1570.00
2020;9;Guaratuba;Guaratuba;emalhe-de-fundo;Peixe Ósseo;Linguado;Artesanal;3.50;1;1;R$ 87.50
2020;9;Guaratuba;Guaratuba;emalhe-de-fundo;Peixe Ósseo;Mistura;Artesanal;13.00;2;2;R$ 98.00
2020;9;Guaratuba;Guaratuba;emalhe-de-fundo;Peixe Ósseo;Parati;Artesanal;91.00;3;3;R$ 418.50
2020;9;Guaratuba;Guaratuba;emalhe-de-fundo;Peixe Ósseo;Pescadas agrupadas;Artesanal;1.00;1;1;R$ 12.00
2020;9;Guaratuba;Guaratuba;emalhe-de-fundo;Peixe Ósseo;Robalo-peva;Artesanal;15.00;3;1;R$ 150.00
2020;9;Guaratuba;Guaratuba;emalhe-de-fundo;Peixe Ósseo;Tainha;Artesanal;1.50;1;1;R$ 0.00
2020;9;Guaratuba;Guaratuba;tarrafa;Peixe Ósseo;Parati;Artesanal;9.00;3;1;R$ 32.00
2020;9;Guaratuba;Guaratuba;tarrafa;Peixe Ósseo;Sardinha-cascuda;Artesanal;48.80;14;1;R$ 1464.00
2020;9;Guaratuba;Guaratuba;tarrafa;Peixe Ósseo;Sardinha-xingó;Artesanal;145.00;6;1;R$ 1740.00
2020;9;Guaratuba;Guaratuba;;;;Artesanal;0.00;5;2;R$ 0.00
2020;9;Matinhos;Matinhos;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;550.00;20;4;R$ 5500.00
2020;9;Matinhos;Matinhos;emalhe-de-batida;Peixe Cartilaginoso;Cações agrupados;Artesanal;1.30;1;1;R$ 15.60
2020;9;Matinhos;Matinhos;emalhe-de-batida;Peixe Ósseo;Pescada-branca;Artesanal;13.80;5;1;R$ 165.60
2020;9;Matinhos;Matinhos;emalhe-de-batida;Peixe Ósseo;Robalo;Artesanal;2.00;1;1;R$ 40.00
2020;9;Matinhos;Matinhos;emalhe-de-batida;Peixe Ósseo;Sororoca;Artesanal;876.00;7;1;R$ 7008.00
2020;9;Matinhos;Matinhos;emalhe-de-fundo;Peixe Cartilaginoso;Cações agrupados;Artesanal;26.30;2;1;R$ 184.10
2020;9;Matinhos;Matinhos;emalhe-de-fundo;Peixe Cartilaginoso;Raias agrupadas;Artesanal;10.00;1;1;R$ 40.00
2020;9;Matinhos;Matinhos;emalhe-de-fundo;Peixe Cartilaginoso;Viola;Artesanal;98.00;8;3;R$ 1052.00
2020;9;Matinhos;Matinhos;emalhe-de-fundo;Peixe Cartilaginoso;Viola-de-focinho-curto;Artesanal;46.00;2;1;R$ 92.00
2020;9;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;33.20;3;2;R$ 143.00
2020;9;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Betara;Artesanal;74.00;8;4;R$ 344.00
2020;9;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;583.00;20;6;R$ 2503.00
2020;9;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Enchova;Artesanal;75.00;3;2;R$ 573.00
2020;9;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Linguado;Artesanal;392.50;17;5;R$ 9061.50
2020;9;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Mistura;Artesanal;189.00;9;4;R$ 358.50
2020;9;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Pargo-rosa;Artesanal;6.00;1;1;R$ 120.00
2020;9;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Pescada-branca;Artesanal;169.50;9;4;R$ 1683.00
2020;9;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;Artesanal;322.00;17;4;R$ 2902.00
2020;9;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Robalo;Artesanal;9.00;2;2;R$ 155.00
2020;9;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Robalo-flecha;Artesanal;44.00;2;1;R$ 1188.00
2020;9;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Sororoca;Artesanal;380.50;10;5;R$ 3086.00
2020;9;Matinhos;Matinhos;emalhe-de-fundo;Peixe Ósseo;Tainha;Artesanal;41.00;5;1;R$ 410.00
2020;9;Paranaguá;Guaraqueçaba;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;344.40;3;2;R$ 4209.00
2020;9;Paranaguá;Guaraqueçaba;emalhe-de-batida;Peixe Ósseo;Tainha;Artesanal;104.00;5;2;R$ 868.00
2020;9;Paranaguá;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;11.00;1;1;R$ 55.00
2020;9;Paranaguá;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Caranha;Artesanal;22.00;2;1;R$ 209.00
2020;9;Paranaguá;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;188.00;6;3;R$ 940.00
2020;9;Paranaguá;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Miraguaia;Artesanal;85.00;1;1;R$ 425.00
2020;9;Paranaguá;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-amarela;Artesanal;136.00;6;4;R$ 3128.00
2020;9;Paranaguá;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;Artesanal;215.50;4;2;R$ 1731.50
2020;9;Paranaguá;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Prejereba;Artesanal;39.00;1;1;R$ 390.00
2020;9;Paranaguá;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Robalo-flecha;Artesanal;52.10;6;3;R$ 1104.80
2020;9;Paranaguá;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Sargo;Artesanal;70.00;2;1;R$ 420.00
2020;9;Paranaguá;Guaraqueçaba;espinhel-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;46.00;1;1;R$ 230.00
2020;9;Paranaguá;Guaraqueçaba;espinhel-de-fundo;Peixe Ósseo;Miraguaia;Artesanal;110.00;3;1;R$ 550.00
2020;9;Paranaguá;Guaraqueçaba;gaiola;Peixe Ósseo;Baiacú;Artesanal;145.00;2;1;R$ 1595.00
2020;9;Paranaguá;Paranaguá;arpão/fisga;Peixe Ósseo;Bagre-branco;Artesanal;6.00;1;1;R$ 42.00
2020;9;Paranaguá;Paranaguá;arpão/fisga;Peixe Ósseo;Espada;Artesanal;3.00;1;1;R$ 15.00
2020;9;Paranaguá;Paranaguá;arpão/fisga;Peixe Ósseo;Robalo-flecha;Artesanal;2.00;1;1;R$ 46.00
2020;9;Paranaguá;Paranaguá;arrasto-de-mão;Peixe Cartilaginoso;Raia-guttata;Artesanal;7.00;1;1;R$ 14.00
2020;9;Paranaguá;Paranaguá;arrasto-de-mão;Peixe Ósseo;Carapicu;Artesanal;8.00;1;1;R$ 12.00
2020;9;Paranaguá;Paranaguá;arrasto-de-mão;Peixe Ósseo;Espada;Artesanal;4.00;1;1;R$ 20.00
2020;9;Paranaguá;Paranaguá;arrasto-de-mão;Peixe Ósseo;Mistura;Artesanal;30.00;3;1;R$ 90.00
2020;9;Paranaguá;Paranaguá;arrasto-de-mão;Peixe Ósseo;Pampo;Artesanal;12.00;1;1;R$ 60.00
2020;9;Paranaguá;Paranaguá;arrasto-de-mão;Peixe Ósseo;Pescada-branca;Artesanal;7.00;1;1;R$ 35.00
2020;9;Paranaguá;Paranaguá;arrasto-de-mão;Peixe Ósseo;Prejereba;Artesanal;11.00;1;1;R$ 110.00
2020;9;Paranaguá;Paranaguá;arrasto-de-mão;Peixe Ósseo;Sardinha-bandeira;Artesanal;500.00;6;1;R$ 865.00
2020;9;Paranaguá;Paranaguá;arrasto-de-mão;Peixe Ósseo;Xaréu;Artesanal;14.00;1;1;R$ 84.00
2020;9;Paranaguá;Paranaguá;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;130.00;3;1;R$ 1300.00
2020;9;Paranaguá;Paranaguá;cerco/puçá;Peixe Ósseo;Sardinha-bandeira;Artesanal;308.00;1;1;R$ 77.00
2020;9;Paranaguá;Paranaguá;cerco/puçá;Peixe Ósseo;Sardinha-xingó;Artesanal;30825.00;11;1;R$ 7706.25
2020;9;Paranaguá;Paranaguá;emalhe-de-batida;Peixe Ósseo;Linguado;Artesanal;2.50;1;1;R$ 50.00
2020;9;Paranaguá;Paranaguá;emalhe-de-batida;Peixe Ósseo;Parati;Artesanal;90.00;3;3;R$ 315.00
2020;9;Paranaguá;Paranaguá;emalhe-de-batida;Peixe Ósseo;Tainha;Artesanal;134.00;5;3;R$ 1071.00
2020;9;Paranaguá;Paranaguá;emalhe-de-fundo;Crustáceo;Camarão-estuarino;Artesanal;4.00;2;1;R$ 100.00
2020;9;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Cartilaginoso;Raia-guttata;Artesanal;65.00;1;1;R$ 97.50
2020;9;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;22.00;4;3;R$ 204.00
2020;9;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Betara;Artesanal;30.00;1;1;R$ 120.00
2020;9;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;168.50;11;6;R$ 1112.50
2020;9;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Galo;Artesanal;6.00;1;1;R$ 90.00
2020;9;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Garoupa;Artesanal;14.00;3;2;R$ 300.00
2020;9;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Guaivira;Artesanal;3.00;1;1;R$ 45.00
2020;9;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Linguado;Artesanal;33.00;1;1;R$ 660.00
2020;9;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Miraguaia;Artesanal;5.00;1;1;R$ 100.00
2020;9;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Mistura;Artesanal;51.00;4;1;R$ 153.00
2020;9;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Paru;Artesanal;115.00;1;1;R$ 172.50
2020;9;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Pescada-amarela;Artesanal;48.80;6;4;R$ 1053.40
2020;9;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Pescada-branca;Artesanal;151.50;10;5;R$ 1070.50
2020;9;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;Artesanal;70.00;4;3;R$ 560.00
2020;9;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Prejereba;Artesanal;9.00;1;1;R$ 90.00
2020;9;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Robalo-flecha;Artesanal;16.70;3;2;R$ 348.00
2020;9;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Robalo-peva;Artesanal;21.00;4;2;R$ 395.00
2020;9;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Sargo;Artesanal;20.00;1;1;R$ 140.00
2020;9;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Sororoca;Artesanal;29.00;3;2;R$ 435.00
2020;9;Paranaguá;Paranaguá;espinhel-de-fundo;Peixe Cartilaginoso;Raia-guttata;Artesanal;76.00;2;2;R$ 152.00
2020;9;Paranaguá;Paranaguá;espinhel-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;74.00;4;4;R$ 380.00
2020;9;Paranaguá;Paranaguá;extrativismo;Crustáceo;Siri-azul-danae;Artesanal;8.64;1;1;R$ 60.00
2020;9;Paranaguá;Paranaguá;extrativismo;Crustáceo;Siri-guaçu;Artesanal;6.3588;2;2;R$ 140.00
2020;9;Paranaguá;Paranaguá;extrativismo;Molusco;Berbigão;Artesanal;13634.00;17;2;R$ 9702.00
2020;9;Paranaguá;Paranaguá;extrativismo;Molusco;Ostra;Artesanal;947.03;10;2;R$ 1400.00
2020;9;Paranaguá;Paranaguá;gaiola;Crustáceo;Siri-azul-danae;Artesanal;40.00;1;1;R$ 720.00
2020;9;Paranaguá;Paranaguá;gerival;Crustáceo;Camarão-estuarino;Artesanal;91.4544;49;6;R$ 3137.00
2020;9;Paranaguá;Paranaguá;tarrafa;Peixe Ósseo;Sardinha-bandeira;Artesanal;2.00;1;1;R$ 4.00
2020;9;Paranaguá;Paranaguá;;;;Artesanal;0.00;9;3;R$ 0.00
2020;9;Paranaguá;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;43.00;1;1;R$ 215.00
2020;9;Paranaguá;Pontal do Paraná;espinhel-de-fundo;Peixe Cartilaginoso;Raia-guttata;Artesanal;143.00;1;1;R$ 286.00
2020;9;Pontal do Paraná;Paranaguá;extrativismo;Molusco;Ostra;Artesanal;195.05;6;1;R$ 1175.00
2020;9;Pontal do Paraná;Pontal do Paraná;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;2044.00;27;8;R$ 21327.00
